Time,Zeroed,Temp1,Temp2
957.4,-0.2,6,14
957.6,0.1,1,13
957.8,0,9,14
958,-0.05,10,11
958.2,-0.15,4,6
958.4,-0.2,8,7
958.6,0,5,5
958.8,-0.15,7,14
959,-0.1,6,4
959.2,-0.3,3,8
959.4,-0.1,1,10
959.6,0.05,6,8
959.8,-0.3,7,12
960,-0.15,10,7
960.2,-0.05,10,7
960.4,0.05,6,11
960.6,-0.05,5,10
960.8,-0.2,2,8
961,-0.2,5,14
961.2,-0.3,2,3
961.4,-0.3,5,5
961.6,-0.3,10,7
961.8,-0.05,7,11
962,-0.3,3,4
962.2,0,6,14
962.4,-0.35,9,11
962.6,0,8,11
962.8,-0.1,8,9
963,-0.25,3,3
963.2,-1.3,4,6
963.4,0.8,1,9
963.6,0.6,8,12
963.8,1.15,9,11
964,0.9,2,12
964.2,0.7,3,7
964.4,0.5,1,9
964.6,18.15,8,7
964.8,135.8,6,10
965,144.9,7,11
965.2,151.252,5,14
965.4,214.348,1,3
965.6,167.652,9,4
965.8,210.548,10,15
966,181.548,0,13
966.2,174.8,6,11
966.4,166.552,3,14
966.6,158.452,7,15
966.8,165.7,9,4
967,166.3,7,3
967.2,164.6,3,6
967.4,163.752,1,8
967.6,166,2,7
967.8,167.448,10,14
968,172.6,9,13
968.2,167.448,4,15
968.4,165.4,5,15
968.6,74.8,9,4
968.8,30.45,8,6
969,18.55,10,13
969.2,9.4,8,5
969.4,6.25,2,14
969.6,3.35,2,6
969.8,2.35,2,15
970,1.7,1,4
970.2,1.1,9,9
970.4,0.5,5,8
970.6,0.35,6,9
970.8,0.5,10,10
971,0.1,4,13
971.2,0.15,7,9
971.4,0.1,2,10
971.6,1.2,7,10
971.8,0.2,6,13
972,0.05,1,3
972.2,21.65,8,6
972.4,600.208,0,5
972.6,580,9,12
972.8,574.496,6,5
973,615.648,9,9
973.2,615.152,0,11
973.4,604.752,8,7
973.6,562.544,8,11
973.8,584.656,7,9
974,719.2,9,14
974.2,569.2,3,5
974.4,591.84,4,5
974.6,590.848,8,13
974.8,575.248,2,13
975,562.704,1,10
975.2,520.496,5,4
975.4,126.202,0,8
975.6,47.6,0,4
975.8,25.35,5,15
976,13.05,10,11
976.2,8.8,1,12
976.4,5.85,4,5
976.6,3.9,4,11
976.8,2.6,1,8
977,295.4,0,14
977.2,127.548,1,5
977.4,461.008,3,12
977.6,534.608,8,8
977.8,546.592,3,6
978,552,0,12
978.2,548.4,7,4
978.4,552.848,9,4
978.6,543.152,4,15
978.8,561.152,4,7
979,530.304,7,8
979.2,535.504,2,13
979.4,527.712,8,9
979.6,524.352,3,6
979.8,532.096,1,3
980,244.3,6,3
980.2,92.5,3,3
980.4,39.05,4,7
980.6,22.15,3,14
980.8,13.05,3,14
981,5.4,10,15
981.2,4.95,0,4
981.4,3.4,2,9
981.6,2.75,7,12
981.8,444.8,4,4
982,534.688,10,13
982.2,511.208,8,6
982.4,533.008,4,4
982.6,549.696,4,8
982.8,526.688,10,11
983,530.096,10,12
983.2,526,2,7
983.4,528.288,6,9
983.6,538.944,1,12
983.8,547.808,2,9
984,540.848,9,10
984.2,530.496,7,11
984.4,530.496,9,13
984.6,541.792,7,14
984.8,12.55,8,5
985,3,10,9
985.2,0.45,10,12
985.4,0.1,2,9
985.6,0.15,9,9
985.8,-0.4,9,3
986,-0.3,3,14
986.2,-0.35,0,8
986.4,-0.3,2,8
986.6,-0.45,1,11
986.8,-0.35,4,6
987,-0.35,5,8
987.2,-0.35,1,7
987.4,-0.35,7,4
987.6,-0.4,1,8
987.8,-0.35,6,3
988,-0.3,3,10
988.2,-0.45,5,7
988.4,-0.55,8,4
988.6,-0.4,8,12
988.8,-0.6,7,10
989,-0.35,0,5
989.2,-0.45,5,7
989.4,-0.2,8,3
989.6,-0.45,5,15
989.8,-0.45,0,15
990,-0.35,2,14
990.2,-0.55,8,5
990.4,-0.4,5,9
990.6,-0.4,6,15
990.8,-0.4,10,6
991,-0.2,0,6
991.2,-0.55,7,5
991.4,-0.35,9,13
991.6,-0.25,10,11
991.8,-0.2,8,8
992,-0.25,1,14
992.2,-0.45,8,8
992.4,-0.35,1,13
992.6,-0.45,3,3
992.8,-0.4,5,10
993,-0.35,7,9
993.2,-0.4,1,4
993.4,-0.5,8,11
993.6,-0.3,9,6
993.8,-0.3,5,4
994,-0.45,9,10
994.2,-0.25,1,10
994.4,-0.35,2,9
994.6,-0.45,0,12
994.8,-0.5,1,9
995,-0.45,3,8
995.2,-0.25,8,3
995.4,-0.2,2,3
995.6,-0.25,3,13
995.8,-0.25,10,6
996,-0.35,4,7
996.2,-0.55,1,13
996.4,-0.55,10,5
996.6,-0.25,9,15
996.8,-0.35,0,9
997,-0.45,10,9
997.2,-0.35,2,8
997.4,-0.1,10,6
997.6,-0.2,6,9
997.8,-0.25,7,11
998,-0.2,8,14
998.2,-0.35,2,8
998.4,-0.3,8,14
998.6,-0.3,9,8
998.8,-0.2,3,15
999,-0.5,6,8
999.2,-0.15,9,3
999.4,-0.25,0,12
999.6,-0.15,6,15
999.8,-0.35,4,11
1000,-0.35,2,9
1000.2,-0.25,10,12
1000.4,-0.2,1,3
1000.6,-0.25,10,14
1000.8,-0.35,6,12
1001,-0.35,5,13
1001.2,-0.25,3,7
1001.4,-0.5,6,13
1001.6,-0.4,8,5
1001.8,-0.25,3,15
1002,-0.4,2,4
1002.2,-0.4,6,6
1002.4,-0.25,7,11
1002.6,-0.3,8,15
1002.8,-0.2,0,13
1003,-0.1,1,14
1003.2,-0.4,6,9
1003.4,-0.3,2,15
1003.6,-0.3,7,7
1003.8,-0.45,1,6
1004,-0.25,6,9
1004.2,-0.4,2,9
1004.4,-0.15,0,11
1004.6,-0.4,9,9
1004.8,-0.2,3,6
1005,-0.15,6,6
1005.2,-0.3,0,5
1005.4,-0.4,1,10
1005.6,-0.4,2,9
1005.8,-0.25,1,10
1006,-0.25,9,3
1006.2,-0.15,0,11
1006.4,-0.2,0,4
1006.6,-0.3,6,7
1006.8,-0.35,1,13
1007,-0.05,5,7
1007.2,-0.3,6,9
1007.4,-0.3,5,4
1007.6,-0.35,2,10
1007.8,-0.35,2,8
1008,-0.3,7,9
1008.2,-0.4,4,4
1008.4,-0.4,7,12
1008.6,-0.25,0,3
1008.8,-0.3,1,12
1009,-0.25,4,14
1009.2,-0.4,3,11
1009.4,-0.35,2,15
1009.6,-0.5,6,5
1009.8,-0.35,2,5
1010,-0.35,6,6
1010.2,-0.25,2,14
1010.4,-0.2,4,12
1010.6,-0.45,4,15
1010.8,-0.2,1,5
1011,-0.4,2,5
1011.2,-0.15,0,4
1011.4,-0.2,4,13
1011.6,-0.15,2,8
1011.8,-0.2,10,9
1012,-0.4,7,15
1012.2,-0.25,0,9
1012.4,-0.3,0,7
1012.6,-0.2,0,4
1012.8,-0.4,4,6
1013,-0.35,2,9
1013.2,-0.3,4,9
1013.4,-0.4,6,11
1013.6,-0.25,9,11
1013.8,-0.25,2,6
1014,-0.3,8,7
1014.2,-0.2,5,9
1014.4,-0.15,3,8
1014.6,-0.2,4,10
1014.8,-0.35,8,14
1015,-0.3,3,9
1015.2,-0.2,0,15
1015.4,-0.2,7,5
1015.6,-0.15,5,15
1015.8,-0.3,5,14
1016,-0.25,8,9
1016.2,-0.3,3,3
1016.4,-0.35,8,12
1016.6,-0.35,2,4
1016.8,-0.25,2,3
1017,-0.2,3,4
1017.2,-0.45,2,15
1017.4,-0.2,1,5
1017.6,-0.45,2,12
1017.8,-0.3,1,14
1018,-0.2,8,10
1018.2,-0.25,7,13
1018.4,-0.15,9,8
1018.6,-0.3,3,12
1018.8,-0.25,9,5
1019,-0.45,2,6
1019.2,-0.2,8,7
1019.4,-0.3,1,13
1019.6,-0.4,10,15
1019.8,-0.35,6,13
1020,-0.35,6,3
1020.2,-0.45,9,15
1020.4,-0.1,8,14
1020.6,-0.4,8,10
1020.8,-0.4,6,8
1021,-0.1,0,3
1021.2,-0.2,7,5
1021.4,-0.4,1,6
1021.6,-0.05,2,12
1021.8,-0.2,9,14
1022,-0.25,10,4
1022.2,-0.35,0,10
1022.4,-0.45,7,6
1022.6,-0.35,6,8
1022.8,-0.6,1,13
1023,-0.25,0,3
1023.2,-0.25,6,9
1023.4,-0.35,7,3
1023.6,-0.65,3,5
1023.8,-0.2,2,15
1024,-0.3,4,8
1024.2,-0.3,5,7
1024.4,-0.45,4,13
1024.6,-0.35,10,15
1024.8,-0.2,9,6
1025,-0.4,4,6
1025.2,-0.4,10,12
1025.4,-0.35,3,10
1025.6,-0.25,10,3
1025.8,-0.3,2,12
1026,-0.2,0,9
1026.2,-0.3,3,12
1026.4,-0.25,9,7
1026.6,-0.15,9,11
1026.8,-0.3,4,3
1027,-0.4,2,6
1027.2,-0.2,8,13
1027.4,-0.35,1,8
1027.6,-0.25,7,5
1027.8,-0.25,4,9
1028,0,10,5
1028.2,-0.35,6,7
1028.4,-0.5,1,4
1028.6,-0.2,9,14
1028.8,-0.25,8,15
1029,-0.25,4,9
1029.2,-0.25,3,10
1029.4,-0.3,8,9
1029.6,-0.35,5,15
1029.8,-0.3,2,5
1030,-0.3,10,5
1030.2,-0.6,0,7
1030.4,-0.4,6,11
1030.6,-0.35,0,3
1030.8,-0.05,10,13
1031,-0.3,1,7
1031.2,-0.3,0,11
1031.4,-0.4,0,6
1031.6,-0.05,7,10
1031.8,-0.1,4,13
1032,-0.45,0,14
1032.2,-0.2,6,3
1032.4,-0.45,4,11
1032.6,-0.3,9,4
1032.8,-0.45,7,15
1033,-0.25,10,5
1033.2,-0.25,1,7
1033.4,-0.3,3,9
1033.6,-0.45,10,5
1033.8,-0.5,2,3
1034,-0.4,4,13
1034.2,-0.45,3,12
1034.4,-0.25,7,4
1034.6,-0.3,7,8
1034.8,-0.2,4,12
1035,-0.2,8,6
1035.2,-0.3,5,7
1035.4,-0.45,10,12
1035.6,-0.1,7,15
1035.8,-0.3,7,10
1036,-0.15,9,11
1036.2,-0.2,2,10
1036.4,-0.1,4,13
1036.6,-0.2,4,6
1036.8,-0.3,6,8
1037,-0.2,0,5
1037.2,-0.3,5,15
1037.4,-0.15,7,15
1037.6,-0.25,8,13
1037.8,-0.05,3,9
1038,-0.25,6,15
1038.2,-0.45,6,8
1038.4,-0.25,3,6
1038.6,-0.05,1,8
1038.8,-0.2,9,9
1039,-0.3,9,14
1039.2,-0.15,6,7
1039.4,-0.4,8,14
1039.6,-0.35,1,4
1039.8,-0.15,0,13
1040,-0.15,8,14
1040.2,-0.15,10,9
1040.4,-0.05,8,8
1040.6,-0.05,1,11
1040.8,-0.25,4,8
1041,-0.15,10,8
1041.2,-0.1,3,11
1041.4,-0.2,1,13
1041.6,-0.4,0,10
1041.8,-0.3,9,14
1042,-0.25,1,15
1042.2,-0.35,4,8
1042.4,-0.45,6,11
1042.6,-0.3,5,10
1042.8,-0.2,0,9
1043,-0.25,7,11
1043.2,-0.15,3,9
1043.4,-0.45,8,3
1043.6,-0.4,10,5
1043.8,-0.25,10,9
1044,-0.25,7,3
1044.2,-0.4,3,4
1044.4,-0.3,6,13
1044.6,0,10,14
1044.8,-0.05,6,3
1045,-0.3,3,8
1045.2,-0.2,6,10
1045.4,-0.25,1,8
1045.6,-0.2,6,9
1045.8,-0.4,9,14
1046,-0.5,5,9
1046.2,-0.3,10,13
1046.4,-0.15,4,15
1046.6,-0.15,8,11
1046.8,-0.05,9,3
1047,-0.3,3,13
1047.2,-0.2,2,4
1047.4,-0.4,3,8
1047.6,-0.4,2,14
1047.8,-0.25,6,9
1048,-0.2,6,3
1048.2,-0.1,10,7
1048.4,-0.3,6,6
1048.6,-0.2,10,3
1048.8,-0.2,2,14
1049,-0.35,6,4
1049.2,-0.25,9,13
1049.4,-0.4,8,7
1049.6,-0.2,1,15
1049.8,-0.2,0,5
1050,-0.25,0,5
1050.2,-0.25,4,7
1050.4,-0.35,9,3
1050.6,-0.4,4,15
1050.8,-0.2,10,15
1051,-0.25,5,8
1051.2,-0.2,2,4
1051.4,-0.55,8,6
1051.6,-0.4,8,14
1051.8,-0.45,3,6
1052,-0.3,5,13
1052.2,-0.35,4,12
1052.4,-0.45,9,8
1052.6,-0.15,6,7
1052.8,-0.4,9,3
1053,-0.1,8,9
1053.2,-0.4,2,10
1053.4,-0.4,0,9
1053.6,-0.25,8,3
1053.8,-0.45,8,4
1054,-0.3,9,6
1054.2,-0.4,7,5
1054.4,-0.35,9,14
1054.6,-0.5,2,12
1054.8,-0.25,2,14
1055,-0.35,3,14
1055.2,-0.05,9,7
1055.4,-0.2,7,4
1055.6,-0.3,4,5
1055.8,-0.45,10,12
1056,-0.3,3,4
1056.2,-0.35,10,5
1056.4,-0.1,2,6
1056.6,-0.15,0,13
1056.8,-0.4,3,6
1057,-0.35,4,11
1057.2,-0.1,7,12
1057.4,-0.3,7,14
1057.6,-0.35,1,6
1057.8,-0.25,8,13
1058,-0.4,4,14
1058.2,-0.25,10,10
1058.4,-0.35,2,7
1058.6,-0.3,7,5
1058.8,-0.45,6,14
1059,-0.4,8,15
1059.2,-0.15,4,12
1059.4,-0.35,0,3
1059.6,0,0,4
1059.8,-0.35,10,4
1060,-0.2,7,4
1060.2,-0.3,4,7
1060.4,-0.15,4,9
1060.6,-0.25,8,7
1060.8,-0.2,9,8
1061,125.75,8,15
1061.2,32.7,0,7
1061.4,14.85,8,14
1061.6,8.35,6,14
1061.8,5,3,4
1062,2.95,8,11
1062.2,2.2,6,9
1062.4,1.8,4,5
1062.6,1.15,9,11
1062.8,0.8,0,15
1063,0.8,5,3
1063.2,0.65,9,4
1063.4,0.45,10,10
1063.6,0.4,10,12
1063.8,0.1,8,8
1064,-0.05,0,15
1064.2,-0.05,1,13
1064.4,-0.3,8,6
1064.6,0.4,7,3
1064.8,0.25,4,9
1065,0.6,4,12
1065.2,0.6,10,9
1065.4,0.6,5,13
1065.6,0.25,2,4
1065.8,0.1,1,5
1066,0.3,5,8
1066.2,0,8,14
1066.4,0.2,3,14
1066.6,0.25,7,12
1066.8,0.15,9,3
1067,0.25,2,9
1067.2,0.65,1,6
1067.4,0.05,0,9
1067.6,-0.05,5,8
1067.8,0.2,4,10
1068,1.95,10,5
1068.2,1.3,10,4
1068.4,22.35,3,4
1068.6,124,4,12
1068.8,149.352,1,14
1069,156.648,4,5
1069.2,159.148,7,15
1069.4,157.8,9,3
1069.6,156.1,8,13
1069.8,152.852,7,12
1070,153.7,6,7
1070.2,152.4,7,10
1070.4,155.848,1,6
1070.6,154.452,9,11
1070.8,156.152,6,14
1071,160.3,4,13
1071.2,154.152,4,12
1071.4,157.352,8,5
1071.6,156.748,1,8
1071.8,155.1,9,6
1072,155.848,7,10
1072.2,152.052,1,7
1072.4,157.9,10,10
1072.6,157.8,7,12
1072.8,153.048,8,15
1073,151.6,5,14
1073.2,152.552,3,11
1073.4,153.652,2,8
1073.6,151.252,6,10
1073.8,153.4,9,6
1074,153.3,5,15
1074.2,159.2,7,14
1074.4,155.148,8,5
1074.6,155.548,1,8
1074.8,157.5,1,9
1075,156.552,2,8
1075.2,153.2,2,4
1075.4,153.8,4,15
1075.6,154.348,4,3
1075.8,156.348,2,14
1076,154.348,7,3
1076.2,153.8,1,12
1076.4,156.1,4,5
1076.6,153.652,6,13
1076.8,152,5,8
1077,150.1,6,15
1077.2,152.9,10,5
1077.4,153.652,9,12
1077.6,156.452,5,14
1077.8,153.9,3,6
1078,150.6,6,8
1078.2,155.848,8,4
1078.4,157.448,1,7
1078.6,155.3,0,10
1078.8,153.3,0,11
1079,153.148,9,6
1079.2,156.452,6,6
1079.4,153.8,3,14
1079.6,153.448,4,15
1079.8,153.1,3,12
1080,151.352,4,8
1080.2,151.252,5,4
1080.4,153.548,0,6
1080.6,152.5,6,7
1080.8,158.9,7,6
1081,155.352,4,8
1081.2,152.6,8,14
1081.4,154.852,0,13
1081.6,154.648,6,6
1081.8,148.1,7,5
1082,152.5,2,6
1082.2,152.552,5,8
1082.4,155.652,9,15
1082.6,151.9,2,8
1082.8,151.252,9,14
1083,152.248,0,9
1083.2,148.552,10,8
1083.4,151,0,13
1083.6,150.1,5,3
1083.8,152.052,4,8
1084,151.448,0,7
1084.2,153.252,6,8
1084.4,151.448,5,4
1084.6,151.548,8,7
1084.8,152.9,0,7
1085,154.1,0,12
1085.2,157.148,10,9
1085.4,156.552,4,7
1085.6,152.248,8,9
1085.8,158.152,2,6
1086,157.8,8,12
1086.2,155.3,1,4
1086.4,156.3,0,4
1086.6,154.552,8,7
1086.8,157.848,5,14
1087,153.048,6,8
1087.2,156.9,5,3
1087.4,156.5,4,14
1087.6,162.3,6,13
1087.8,157.448,8,14
1088,160.052,10,6
1088.2,158.152,1,15
1088.4,83.15,2,5
1088.6,31.15,2,9
1088.8,16.4,7,13
1089,9.6,7,14
1089.2,4.9,6,14
1089.4,2.65,10,9
1089.6,1.55,9,3
1089.8,0.75,6,7
1090,0.6,7,13
1090.2,25.35,4,4
1090.4,139.9,1,5
1090.6,160.852,1,11
1090.8,148.952,5,14
1091,161.9,9,11
1091.2,154,1,4
1091.4,155,7,7
1091.6,152.4,1,5
1091.8,154.952,2,14
1092,158.748,10,10
1092.2,158.3,5,13
1092.4,155.352,0,6
1092.6,160.952,9,6
1092.8,159.752,5,8
1093,163.6,5,4
1093.2,158.6,0,11
1093.4,162.9,8,3
1093.6,158.952,7,3
1093.8,160.552,8,11
1094,157.4,4,10
1094.2,160.952,3,10
1094.4,159.9,9,14
1094.6,164.452,10,13
1094.8,155.8,0,10
1095,157.8,6,14
1095.2,159.5,10,7
1095.4,159.948,1,14
1095.6,156.248,10,15
1095.8,154,3,5
1096,153.1,3,5
1096.2,167.752,10,9
1096.4,154.5,8,11
1096.6,153.8,4,14
1096.8,164,4,12
1097,143.3,10,3
1097.2,150.248,0,8
1097.4,155.848,3,5
1097.6,152.4,0,12
1097.8,151.752,6,11
1098,150.852,3,13
1098.2,154,7,5
1098.4,159.7,1,15
1098.6,157.948,8,5
1098.8,152.4,6,11
1099,153.9,0,12
1099.2,154.952,5,7
1099.4,159.352,3,11
1099.6,154.5,6,7
1099.8,155.3,7,14
1100,154.6,10,6
1100.2,152.648,5,8
1100.4,148.152,9,9
1100.6,152.1,0,5
1100.8,151.6,8,3
1101,158.952,5,11
1101.2,152.552,10,14
1101.4,152.2,10,4
1101.6,153.752,4,10
1101.8,157.3,6,4
1102,150.3,10,8
1102.2,152.2,5,7
1102.4,152.552,1,8
1102.6,153.252,1,11
1102.8,147.848,0,4
1103,150.052,2,12
1103.2,149.7,5,12
1103.4,154.648,0,4
1103.6,147.3,6,7
1103.8,151.948,7,15
1104,153.752,0,4
1104.2,155.7,0,9
1104.4,149.148,6,13
1104.6,152.1,7,7
1104.8,151.8,0,12
1105,151,5,9
1105.2,150.9,9,13
1105.4,154.2,5,13
1105.6,151.652,6,12
1105.8,159.048,1,9
1106,158.348,1,11
1106.2,156.452,2,4
1106.4,151.448,5,13
1106.6,154.052,2,7
1106.8,151.7,5,5
1107,155.352,8,15
1107.2,153.6,6,11
1107.4,152,1,10
1107.6,151.7,10,8
1107.8,153.352,10,8
1108,154.248,1,13
1108.2,157.9,6,7
1108.4,151.048,5,4
1108.6,154.452,3,8
1108.8,157.048,5,13
1109,155.6,0,11
1109.2,151.3,7,12
1109.4,153.848,1,7
1109.6,156.952,7,14
1109.8,153.3,0,8
1110,150.152,4,7
1110.2,79.7,0,5
1110.4,33.2,10,4
1110.6,14.55,8,9
1110.8,7.8,3,4
1111,4.25,1,15
1111.2,2.8,6,3
1111.4,19.6,7,11
1111.6,2.9,1,11
1111.8,0.9,7,9
1112,0.05,2,14
1112.2,0.15,8,15
1112.4,-0.05,2,15
1112.6,-0.4,1,8
1112.8,-0.35,5,6
1113,-0.5,8,7
1113.2,-0.45,2,3
1113.4,-0.4,7,15
1113.6,-0.3,1,12
1113.8,-0.25,1,11
1114,-0.55,9,12
1114.2,-0.4,7,3
1114.4,-0.4,4,10
1114.6,-0.55,5,14
1114.8,-0.3,7,6
1115,-0.4,10,15
1115.2,-0.4,8,12
1115.4,-0.35,7,5
1115.6,-0.65,9,11
1115.8,-0.4,3,14
1116,-0.4,1,4
1116.2,-0.4,8,14
1116.4,-0.55,5,14
1116.6,-0.55,2,9
1116.8,-0.4,4,11
1117,-0.5,1,10
1117.2,-0.3,2,4
1117.4,-0.2,2,5
1117.6,-0.35,5,5
1117.8,-0.35,3,6
1118,-0.35,1,8
1118.2,-0.35,5,7
1118.4,-0.65,8,14
1118.6,-0.4,8,3
1118.8,-0.4,0,8
1119,-0.25,6,6
1119.2,-0.4,9,3
1119.4,-0.45,3,13
1119.6,-0.45,10,4
1119.8,-0.2,2,10
1120,-0.3,5,7
1120.2,-0.25,1,8
1120.4,-0.3,5,9
1120.6,-0.35,4,3
1120.8,-0.6,4,5
1121,-0.55,7,8
1121.2,-0.45,8,7
1121.4,-0.25,6,3
1121.6,-0.45,0,11
1121.8,-0.35,8,7
1122,-0.35,2,12
1122.2,-0.4,9,12
1122.4,-0.65,1,14
1122.6,-0.35,6,13
1122.8,-0.4,10,6
1123,-0.2,1,5
1123.2,-0.25,3,10
1123.4,-0.25,9,14
1123.6,-0.35,3,3
1123.8,-0.55,4,10
1124,-0.15,5,15
1124.2,-0.45,7,12
1124.4,-0.3,6,5
1124.6,-0.3,1,4
1124.8,-0.4,1,6
1125,-0.35,0,15
1125.2,-0.4,6,6
1125.4,-0.3,2,5
1125.6,-0.3,7,9
1125.8,-0.1,3,13
1126,-0.3,5,3
1126.2,-0.1,0,7
1126.4,-0.3,5,10
1126.6,-0.3,6,13
1126.8,-0.35,1,14
1127,-0.45,4,5
1127.2,-0.05,5,4
1127.4,-0.3,7,7
1127.6,-0.35,8,14
1127.8,-0.4,1,6
1128,-0.45,1,3
1128.2,-0.55,2,10
1128.4,-0.3,2,11
1128.6,-0.4,10,5
1128.8,-0.25,8,3
1129,-0.15,7,7
1129.2,-0.3,5,6
1129.4,-0.4,5,5
1129.6,-0.25,9,7
1129.8,-0.3,10,5
1130,-0.35,10,3
1130.2,-0.25,4,7
1130.4,-0.35,9,7
1130.6,-0.25,9,7
1130.8,-0.4,5,10
1131,-0.45,5,13
1131.2,-0.4,10,13
1131.4,-0.3,7,9
1131.6,-0.25,10,10
1131.8,-0.5,1,3
1132,-0.05,5,6
1132.2,-0.25,9,4
1132.4,-0.1,2,13
1132.6,-0.3,8,15
1132.8,-0.3,3,14
1133,0,2,12
1133.2,-0.4,8,12
1133.4,-0.15,1,10
1133.6,-0.35,5,5
1133.8,-0.4,0,11
1134,-0.2,8,5
1134.2,-0.35,10,9
1134.4,-0.4,5,4
1134.6,-0.4,9,5
1134.8,-0.3,3,7
1135,-0.25,2,11
1135.2,-0.45,7,7
1135.4,-0.2,5,14
1135.6,-0.25,7,15
1135.8,-0.25,10,9
1136,0,2,9
1136.2,-0.4,4,13
1136.4,-0.1,2,13
1136.6,-0.25,8,11
1136.8,-0.25,6,9
1137,-0.3,1,10
1137.2,-0.4,2,6
1137.4,-0.35,2,7
1137.6,-0.3,1,9
1137.8,-0.35,3,11
1138,-0.25,0,6
1138.2,-0.4,4,7
1138.4,-0.45,9,12
1138.6,-0.1,0,10
1138.8,-0.45,4,13
1139,-0.15,4,15
1139.2,-0.3,0,5
1139.4,-0.5,5,15
1139.6,-0.4,9,14
1139.8,-0.25,4,11
1140,-0.15,5,14
1140.2,-0.4,6,4
1140.4,-0.15,8,13
1140.6,-0.4,1,6
1140.8,-0.5,3,14
1141,-0.25,9,11
1141.2,-0.1,4,9
1141.4,-0.4,1,13
1141.6,-0.1,3,8
1141.8,-0.45,6,11
1142,-0.15,5,5
1142.2,-0.15,8,12
1142.4,-0.25,5,4
1142.6,-0.25,8,9
1142.8,-0.35,1,3
1143,-0.4,1,8
1143.2,-0.25,4,5
1143.4,-0.45,10,3
1143.6,-0.3,7,10
1143.8,-0.35,0,10
1144,-0.2,2,3
1144.2,-0.6,9,9
1144.4,-0.4,6,6
1144.6,-0.2,1,9
1144.8,-0.25,1,9
1145,-0.25,7,13
1145.2,-0.2,3,14
1145.4,-0.35,4,9
1145.6,-0.25,10,7
1145.8,-0.25,1,14
1146,-0.1,2,15
1146.2,-0.3,7,14
1146.4,-0.35,4,8
1146.6,-0.2,4,8
1146.8,-0.45,3,6
1147,-0.25,6,7
1147.2,-0.15,5,6
1147.4,-0.25,3,8
1147.6,-0.35,10,14
1147.8,-0.25,6,4
1148,-0.15,10,5
1148.2,-0.3,3,13
1148.4,-0.2,0,5
1148.6,-0.4,2,3
1148.8,-0.2,0,3
1149,-0.3,9,6
1149.2,0,3,15
1149.4,-0.3,7,10
1149.6,-0.35,9,10
1149.8,0,9,3
1150,-0.25,4,8
1150.2,-0.3,8,6
1150.4,-0.3,5,3
1150.6,-0.25,6,14
1150.8,-0.35,5,8
1151,-0.15,8,6
1151.2,-0.15,4,3
1151.4,-0.3,9,3
1151.6,-0.3,7,13
1151.8,-0.3,2,5
1152,-0.2,3,5
1152.2,-0.3,0,10
1152.4,-0.3,10,4
1152.6,-0.35,4,9
1152.8,-0.4,6,13
1153,-0.15,10,11
1153.2,-0.2,2,15
1153.4,-0.25,10,5
1153.6,-0.4,0,6
1153.8,-0.4,6,15
1154,-0.15,3,9
1154.2,-0.4,2,7
1154.4,-0.45,8,9
1154.6,-0.2,7,15
1154.8,-0.5,5,13
1155,-0.3,2,7
1155.2,-0.35,6,3
1155.4,-0.3,10,6
1155.6,-0.2,5,14
1155.8,-0.3,9,15
1156,-0.15,4,10
1156.2,-0.2,7,15
1156.4,-0.35,4,13
1156.6,-0.2,7,11
1156.8,-0.15,0,11
1157,-0.3,3,9
1157.2,-0.2,0,5
1157.4,-0.45,10,12
1157.6,-0.4,3,15
1157.8,-0.3,6,6
1158,-0.4,7,10
1158.2,-0.25,7,7
1158.4,-0.45,4,12
1158.6,-0.45,4,12
1158.8,-0.4,3,7
1159,-0.1,2,4
1159.2,-0.5,2,5
1159.4,-0.35,2,8
1159.6,-0.15,7,14
1159.8,-0.25,1,12
1160,-0.3,1,13
1160.2,-0.4,5,3
1160.4,-0.1,7,14
1160.6,-0.2,8,6
1160.8,-0.25,4,7
1161,-0.4,2,10
1161.2,-0.35,8,13
1161.4,-0.25,7,11
1161.6,-0.3,8,13
1161.8,-0.3,4,4
1162,-0.25,9,9
1162.2,-0.35,3,14
1162.4,-0.15,8,9
1162.6,-0.25,5,4
1162.8,-0.3,3,3
1163,-0.05,4,11
1163.2,-0.25,2,15
1163.4,-0.1,1,14
1163.6,-0.4,5,5
1163.8,-0.25,6,7
1164,-0.25,4,9
1164.2,-0.3,3,10
1164.4,-0.45,8,10
1164.6,-0.3,3,10
1164.8,-0.1,2,12
1165,-0.3,2,5
1165.2,-0.35,2,4
1165.4,-0.35,5,9
1165.6,-0.25,5,9
1165.8,-0.05,2,6
1166,-0.5,3,13
1166.2,-0.2,1,6
1166.4,-0.15,6,10
1166.6,-0.2,9,12
1166.8,-0.4,3,8
1167,-0.1,2,12
1167.2,-0.05,7,6
1167.4,-0.2,10,7
1167.6,-0.5,0,13
1167.8,-0.4,1,12
1168,-0.1,0,13
1168.2,-0.5,5,12
1168.4,-0.3,10,9
1168.6,-0.3,1,7
1168.8,-0.3,8,8
1169,-0.15,1,4
1169.2,0,8,3
1169.4,-0.05,9,10
1169.6,-0.2,7,15
1169.8,-0.25,4,11
1170,-0.45,7,13
1170.2,-0.35,6,8
1170.4,-0.2,9,14
1170.6,-0.35,4,11
1170.8,-0.25,3,4
1171,-0.1,10,12
1171.2,-0.4,10,11
1171.4,-0.45,5,11
1171.6,-0.25,9,13
1171.8,-0.2,1,8
1172,-0.15,4,10
1172.2,-0.2,6,10
